val_loss,val_acc,val_f1_m,val_precision_m,val_recall_m,loss,acc,f1_m,precision_m,recall_m,lr
0.34855440764103907,0.8588196847398403,0.6323236136113183,0.7481084344750744,0.5487738266839819,0.2476231684017118,0.9108237268201705,0.7808313200073521,0.8133786605459693,0.7518840686485477,0.0010000000474974513
0.33820125915236393,0.8640705650135622,0.6330462158736536,0.7871444285926172,0.5308350354938184,0.23162632778178166,0.9168650560135388,0.7957797928922763,0.8287675993365013,0.7662958800594935,0.0010000000474974513
0.3262614410812572,0.8706791724188853,0.6416920655864781,0.8308916283866107,0.5240093110981634,0.22061522386093052,0.9205239839164643,0.8049992954169352,0.8367261355019755,0.7766017660686491,0.0010000000474974513
0.3632314225374642,0.8557898099139586,0.6047725061238822,0.7705181210728015,0.4995944484815759,0.21348697926994975,0.9223048794957764,0.8096285859480075,0.8407022294099551,0.7819990059676041,0.0010000000474974513
0.29802607504998224,0.8827129814584377,0.7088017514196493,0.7891334224555452,0.6445436800940562,0.19190949466581286,0.9327185012365542,0.8358656237595272,0.8631650950233115,0.8108735139906288,0.00010000000474974513
0.30032545732239546,0.8816611615277953,0.7042759232601877,0.7901789758165004,0.6364410863084308,0.18659977230237823,0.9351867616532572,0.8423366597652752,0.8669443980067,0.8196738211619751,0.00010000000474974513
0.3021002899287111,0.8816186371496169,0.7040737311718828,0.7904649195024522,0.6361010882814052,0.18350247278384366,0.9364621993636325,0.8455087826911709,0.8696010244865645,0.8233480164367154,0.00010000000474974513
0.30252057718018355,0.881568002498756,0.7034710585060766,0.7914402707148407,0.634446979579279,0.18155791502206153,0.9373165886372071,0.847564859309573,0.8713564990606226,0.8256070176813092,0.00010000000474974513
0.29967291880462127,0.8835631326093512,0.7156662203497806,0.7810829574778929,0.6616303991463225,0.17952265314060722,0.9379657624016239,0.8494520792125786,0.8721815017018005,0.8285835291980194,0.00010000000474974513
0.30604140637284616,0.8807402566327887,0.7038289389367831,0.7838723558490559,0.6400251964391288,0.17777868987672282,0.9386200578543391,0.851049348583424,0.8739565336395749,0.8299415308905502,0.00010000000474974513
0.3059161785295454,0.8809646337719287,0.7040474919949548,0.7851604657658076,0.6394999936475592,0.1757491085413836,0.93947236274518,0.8532846513060283,0.8747197692965385,0.8334792712388168,1.0000000656873453e-05
0.30624133954613897,0.880999649985362,0.7050044193106183,0.7834968758841693,0.6422210032657042,0.1756322793637828,0.9395710034883015,0.8535122057817278,0.8753242026754935,0.8334628834420668,1.0000000656873453e-05
0.3054775706792282,0.8813720699084007,0.7050391758902598,0.7863398315542836,0.6403556748972101,0.1754500350575615,0.9396180044600089,0.8535587451437411,0.8759512485220643,0.8328637161552312,1.0000000656873453e-05
0.3055386808464083,0.8812976913937067,0.705696468636141,0.7843643245050462,0.6427387110257553,0.17519007324579147,0.939690362086103,0.8536717619576356,0.8757329167478038,0.8333509363871817,1.0000000656873453e-05
0.3047987932370881,0.8817056397260246,0.7073485204728983,0.7840756430464276,0.6456755642163552,0.17493903812938125,0.939771137454293,0.853956564222651,0.8752693051760293,0.8343302716303916,1.0000000656873453e-05
0.3042817734560724,0.8819567672276901,0.7081105577743659,0.784458633196556,0.6466690685789463,0.17472043042160773,0.9399156059424609,0.8543434721710038,0.8761713009206522,0.8342152882982898,1.0000001111620804e-06
0.30469352815110806,0.8817691095804764,0.7073360065282401,0.7845994032035439,0.6452942066273447,0.17440262367651016,0.9400740872571701,0.854674199439076,0.8765370727930151,0.8345080968870101,1.0000001111620804e-06
0.305139254462921,0.881571986917722,0.7066606141753116,0.7844632076004804,0.6442741448596373,0.1744030400586587,0.9400468098856237,0.8545552470388204,0.8766213394034044,0.8341470096154013,1.0000001111620804e-06
0.3047584504899332,0.8817035242662592,0.7073379684302766,0.7840636766563027,0.6456590587809935,0.17445180163173069,0.9400126691598646,0.8546167464151869,0.8767143311529026,0.8342382820457833,1.0000001111620804e-06
0.3045779805062181,0.8818251288543313,0.7077593894328101,0.7841361700478247,0.6463120953511383,0.17438798461556831,0.9401044030021815,0.8547767797446678,0.8765294546312106,0.834622157948968,1.0000001111620804e-06
0.30440514572596145,0.8819032311439514,0.7077729166564295,0.7847745428651066,0.6459005000227589,0.17436918647936345,0.9400740886019332,0.8547846302340659,0.8766512000252256,0.8345557545777101,1.000000082740371e-07
0.30505767363612935,0.8816112976963237,0.7069009855642157,0.7842692803528349,0.6448016186891976,0.17462663308982432,0.939883895045333,0.8542669457794423,0.8758106547313252,0.834376393047958,1.000000082740371e-07
0.30528142795724383,0.8814975013167171,0.7061976750018233,0.7848659672979581,0.6432392748735719,0.17435421703189274,0.9401033286551569,0.8547481663114754,0.8763171057473292,0.8348026528371116,1.000000082740371e-07
0.3052983311778408,0.8815003946676092,0.7064569067146819,0.7843590499991078,0.6440104337061866,0.17418658864877837,0.9402331981582996,0.855117745524459,0.8770101033620828,0.8348524803425511,1.000000082740371e-07
0.3050123256141857,0.8816355527457544,0.7066855763984938,0.7849304019394567,0.6440086465770916,0.17430472455043705,0.9401357285851426,0.8549243410692045,0.8770284644008552,0.8345848893438971,1.000000082740371e-07
